#{"t_start": 1733828281.8694558, "env_id": "LunarLander-v3"}
r,l,t
196.439568,322,2750.192059
141.385372,1000,2763.747139
132.842358,1000,2776.608326
280.796184,141,2778.729156
190.739211,556,2786.292632
-42.971985,1000,2798.652999
29.070978,183,2800.980834
246.947506,219,2803.639903
-57.947859,1000,2815.40117
195.896632,344,2820.066332
146.597896,1000,2831.778356
188.725576,681,2839.706826
171.759367,641,2847.217066
-81.830923,463,2852.634128
136.949587,1000,2864.780915
-158.844881,502,2870.993136
-157.350548,558,2877.560647
275.177711,153,2879.343967
241.365119,762,2888.101568
-40.017747,1000,2899.719064
234.622403,277,2902.884691
119.512844,1000,2913.754295
70.76967,1000,2925.593351
54.835804,1000,2937.013543
-12.863673,1000,2948.526059
-6.657108,131,2950.166924
127.79364,649,2957.426836
-55.41297,77,2958.361444
-77.127447,63,2959.122557
227.809304,428,2964.301209
167.970836,1000,2976.471331
145.613,1000,3000.204831
219.707634,972,3012.466003
256.829306,402,3017.876699
8.925127,144,3019.556354
262.620876,159,3021.734729
241.253567,549,3028.385491
295.387129,189,3030.668234
251.101942,239,3033.616842
93.283775,1000,3046.001955
234.253552,578,3053.090609
208.733028,354,3057.557101
248.030066,370,3061.620274
245.107828,187,3063.957414
25.377582,92,3065.180587
10.665979,83,3066.478034
288.012304,201,3068.902321
141.026732,787,3078.116176
262.880436,383,3082.198205
272.012536,220,3084.74195
-23.865518,168,3086.559306
249.23524,364,3090.583415
248.017967,351,3094.14988
173.713773,782,3103.690744
272.429218,217,3106.792055
187.890356,461,3112.634762
45.064249,106,3113.939387
-149.957327,328,3117.977635
244.953025,280,3121.618626
-5.35871,1000,3133.914365
216.677725,256,3136.989082
-6.027823,1000,3150.596146
245.9425,188,3153.396823
275.503385,243,3156.51993
243.501452,586,3163.674004
-6.967153,1000,3175.484796
262.138689,156,3177.332618
224.440276,535,3183.914852
-22.542855,107,3185.209016
234.147591,210,3187.770252
-24.555848,84,3188.964205
14.447682,96,3190.180696
23.512149,90,3191.36957
38.842993,114,3192.775315
-87.890735,449,3198.171608
270.391024,210,3200.77808
264.3119,256,3203.614656
245.655564,353,3207.609797
197.412556,460,3212.756102
246.078271,162,3214.541551
262.396474,200,3217.092771
272.261394,162,3219.211487
120.564197,1000,3231.774428
252.420694,231,3234.256783
225.362766,632,3242.000573
275.3648,239,3244.622005
255.61033,209,3246.952632
262.577142,353,3250.698224
-395.998159,169,3252.75216
250.856863,197,3254.961153
119.623798,1000,3266.489869
245.906938,411,3271.294834
262.162482,167,3273.420268
260.357257,213,3276.038014
-7.02143,166,3278.036638
53.869601,290,3282.109485
260.636933,207,3284.811778
241.794667,216,3287.390888
255.151104,240,3290.600395
237.562028,195,3293.260873
239.821804,185,3295.894628
1.535225,116,3297.604448
271.836401,156,3299.860464
-29.174888,1000,3322.085944
47.084091,78,3323.283589
37.108466,79,3324.356296
254.12455,175,3326.833369
236.480004,391,3332.15431
4.929086,110,3333.778814
37.829198,125,3335.536242
-27.31491,94,3336.987527
-18.230603,130,3338.870759
58.69155,96,3340.927227
39.947231,218,3344.417451
244.29213,175,3346.639869
244.53867,167,3348.838706
300.392875,202,3351.389266
164.154082,957,3363.805906
132.457811,1000,3377.476922
-38.083584,113,3379.03701
29.241757,112,3380.469884
1.315398,141,3382.443027
9.085625,92,3384.03772
236.194346,627,3392.22466
-280.142872,111,3393.449936
140.145424,1000,3405.923938
287.347008,212,3408.823835
286.618023,198,3411.126699
235.219367,192,3413.283091
246.474927,308,3416.771957
6.795233,82,3417.657601
211.021329,400,3422.336008
281.752012,200,3424.807868
248.378035,285,3428.239651
100.756465,815,3437.999687
270.469196,256,3440.878943
265.486858,261,3443.929214
205.272069,308,3447.173241
282.625757,209,3449.743774
-1.194015,128,3451.323834
275.501734,188,3453.882129
-89.722002,103,3455.193984
267.157642,173,3457.571346
46.129962,100,3458.654763
209.33739,357,3463.193705
181.841044,615,3470.928945
-20.103181,103,3472.516397
266.751976,201,3475.025897
191.770826,567,3481.948397
226.863746,566,3488.736004
247.71112,349,3492.76407
227.133707,224,3495.483608
162.484146,1000,3508.164607
268.104143,474,3513.957681
267.841672,397,3518.681159
-74.893566,307,3522.264574
-66.81034,1000,3535.026459
129.702415,1000,3546.418159
207.368104,303,3549.832058
30.568949,124,3551.244515
20.972439,100,3552.51603
246.15157,236,3555.222242
227.006106,214,3557.734049
259.004769,161,3559.550961
5.307689,1000,3570.729358
273.506228,228,3573.283134
225.326341,271,3576.173176
196.371702,309,3579.794907
6.299078,144,3581.409564
-31.590975,1000,3593.187005
248.351666,265,3595.920358
-6.503878,167,3597.936537
273.739944,265,3601.070396
282.393447,302,3604.363949
307.482152,270,3607.520561
27.375735,1000,3619.106337
52.172205,115,3620.473474
117.771704,1000,3637.450673
251.812055,279,3640.437358
107.627031,1000,3651.635755
292.079637,270,3654.517601
16.501704,83,3655.583143
245.941394,171,3657.958541
33.174753,182,3660.209265
-29.833265,156,3661.919357
245.252812,476,3667.236381
264.561908,780,3676.671716
274.355836,160,3678.603568
10.129916,109,3679.879711
244.23734,169,3681.837825
43.774263,108,3683.00819
253.801968,198,3685.154329
272.722591,155,3686.920699
59.013905,92,3688.097457
273.7775,155,3690.481152
260.885057,230,3694.057785
22.086666,113,3695.641413
225.301541,259,3699.003805
265.527733,244,3701.844531
142.224227,1000,3716.48156
4.049975,137,3718.488913
120.041196,1000,3731.611698
55.512711,99,3732.820777
228.219558,196,3735.388885
258.967703,189,3737.720829
247.776549,234,3740.390206
-4.43195,103,3741.849941
142.762913,1000,3755.178273
18.24712,92,3756.559559
261.313974,320,3761.226561
172.679926,1000,3773.819143
218.705797,252,3777.3572
70.626157,1000,3789.466703
264.476675,198,3791.84213
247.425823,205,3794.522459
36.181923,89,3795.855284
235.043057,441,3800.97296
109.616818,1000,3812.961021
281.039199,140,3814.735868
248.420285,167,3816.554762
-16.41969,137,3818.374526
250.903853,220,3820.947173
246.880933,168,3822.886944
293.432669,508,3829.355919
227.297405,537,3836.92198
21.201594,128,3838.461563
217.469763,586,3846.593807
-8.40378,147,3848.397459
31.858918,150,3850.101453
229.760075,243,3852.945881
224.870444,188,3855.249137
144.679039,1000,3867.174652
246.541621,161,3869.230872
37.25477,116,3870.771941
273.950895,365,3874.917574
-33.20113,117,3876.373514
255.302216,194,3878.891954
29.792431,149,3880.707228
171.436235,545,3887.726985
14.275234,74,3888.761348
292.395118,239,3891.646003
26.79812,105,3893.219628
7.556396,153,3895.525198
261.133669,588,3902.8837
276.447821,201,3905.173599
201.237202,294,3908.325345
28.361674,126,3909.819479
-119.177907,894,3919.442761
30.202735,91,3920.486733
51.661261,1000,3931.83874
269.469821,801,3947.359747
16.093431,116,3948.669152
270.354512,210,3950.865501
-28.243522,1000,3961.87026
-24.751303,1000,3972.766798
256.455916,210,3975.26289
-10.472747,1000,3986.562325
5.9505,178,3988.423725
-141.371023,113,3989.814981
268.601092,676,3997.901566
9.084844,120,3999.228986
280.538123,155,4000.854552
-39.863724,502,4006.763741
153.24762,1000,4018.181555
13.318592,188,4020.462459
59.539341,1000,4031.270642
0.697389,267,4034.306599
50.191502,97,4035.268535
197.811753,223,4037.661649
262.922087,221,4040.042609
-11.69815,102,4041.464053
152.889661,826,4051.183161
34.508863,147,4052.920657
38.419976,111,4054.48052
288.269777,147,4056.592724
256.924952,431,4062.986272
1.504406,122,4065.006211
206.74056,589,4073.17204
197.617488,451,4078.948294
246.484784,151,4080.805721
245.869433,198,4083.334852
101.774075,938,4095.35011
37.886522,133,4097.234942
-205.390627,581,4104.040077
272.248151,177,4105.956914
30.569681,100,4107.273618
26.879701,119,4108.822071
251.629263,201,4111.248622
-48.572684,129,4113.034359
261.67908,175,4115.460681
293.075585,240,4118.31058
253.666393,174,4120.200221
58.060974,1000,4134.31886
56.1451,120,4136.074191
267.984451,311,4139.978301
133.94968,1000,4151.084304
-50.084317,331,4154.678225
262.274727,344,4158.843175
269.229394,262,4161.7333
-25.848989,100,4162.995419
-46.718634,85,4164.299446
37.347959,126,4165.793673
-6.452289,248,4168.551598
250.682884,177,4170.832076
6.319404,120,4172.407761
251.753635,221,4175.379819
20.67479,104,4176.661222
11.425833,106,4178.14666
38.357933,116,4179.602079
-93.05119,694,4188.140543
20.235969,147,4190.012188
10.761108,159,4191.895379
-6.955923,135,4194.04465
7.601063,117,4195.631523
242.466307,522,4202.526867
0.185137,143,4204.361344
293.51594,266,4208.142245
199.237814,597,4215.334964
-41.75839,155,4217.57069
-16.574141,144,4219.392567
10.898309,117,4220.950254
28.294868,180,4223.485289
265.693783,184,4225.950297
8.358887,109,4227.208253
-5.216342,95,4228.429845
-150.539739,110,4229.762701
-41.026083,357,4234.207579
259.441597,145,4236.043524
205.315216,373,4240.574671
19.997219,78,4241.526625
271.217931,685,4253.388732
-2.718725,110,4255.023309
8.97939,116,4256.458572
304.836514,182,4258.753047
6.450112,99,4259.774808
238.754982,165,4261.598999
289.720778,202,4263.920865
257.880312,185,4266.105458
242.944451,158,4267.480142
269.513169,165,4269.399522
303.744166,194,4271.633003
254.62248,210,4274.122671
304.918898,216,4277.009309
207.471846,417,4281.934849
21.219657,100,4283.301608
247.63892,170,4285.350219
52.491357,135,4286.915377
247.881352,155,4288.890613
-48.823558,147,4290.467569
266.280156,218,4292.847645
288.009154,212,4295.274395
208.348733,526,4301.506634
298.833804,197,4303.69007
30.532003,111,4305.01206
262.509306,171,4307.162309
321.56163,235,4309.965731
247.938063,181,4312.013046
282.533205,301,4315.637269
263.645964,185,4317.556826
26.333094,121,4319.057548
-9.248812,120,4320.418302
262.06686,177,4322.357105
57.828971,112,4323.527315
6.063502,136,4325.287708
269.925278,187,4327.438761
257.29061,156,4328.88272
276.625221,206,4331.151955
257.017641,161,4332.997415
-32.122985,148,4334.664135
269.39297,195,4336.932826
68.390834,217,4339.255997
-0.95651,109,4340.513122
286.087142,179,4342.521934
-12.293516,137,4344.169338
9.883228,137,4345.72494
16.738941,119,4347.175557
126.720824,1000,4358.506525
-10.058095,114,4360.174322
-1.730513,379,4365.147598
256.554462,233,4368.109967
267.522497,213,4371.157934
254.443077,210,4374.462133
31.966581,119,4375.8937
260.817057,312,4379.690154
-98.843753,110,4380.871918
264.818322,179,4382.826361
7.279778,99,4384.000558
225.599535,494,4389.591677
140.722898,1000,4401.421401
30.190506,144,4403.323174
217.659823,332,4406.998235
39.520771,98,4408.206103
253.436921,196,4411.222818
244.874104,238,4414.862161
280.410294,168,4417.410829
45.426839,94,4418.802202
-83.307495,116,4420.41006
273.162824,191,4423.223577
24.437081,101,4424.801672
237.635334,198,4427.452063
40.663674,109,4429.094542
267.853562,235,4432.063914
275.843784,182,4434.314899
45.542366,161,4436.339535
49.28708,187,4438.762948
254.651365,351,4443.043229
258.038925,194,4445.730009
265.531483,272,4449.395062
-13.518632,112,4451.136663
49.236929,132,4453.379139
255.625407,440,4459.044457
36.948704,102,4460.407347
35.468393,128,4461.990891
264.138719,213,4464.889286
55.813681,87,4465.885886
63.967406,112,4467.202611
-35.544841,237,4470.47426
272.466874,204,4472.749949
256.401331,172,4474.914397
291.454119,306,4478.70556
133.870015,1000,4491.69971
269.40587,155,4493.605285
49.978821,88,4494.626541
142.753163,1000,4506.461498
16.501235,132,4508.225856
300.081497,192,4510.565973
284.190453,847,4521.002457
258.402863,168,4522.727744
224.601393,563,4529.515489
32.64067,161,4531.373273
8.172043,145,4533.289205
-83.580532,103,4534.346832
281.854929,369,4538.812747
214.563275,147,4540.447322
281.787952,183,4542.386238
-61.213426,96,4543.579206
14.491437,102,4544.957883
257.350307,174,4547.094781
280.484174,228,4550.091331
0.439796,126,4551.674409
282.9369,215,4554.6645
18.176908,110,4556.359845
29.816934,123,4561.451578
42.537175,137,4563.212442
268.187683,205,4565.789239
264.09537,205,4568.542095
261.159762,184,4570.878498
285.291629,203,4573.42814
252.150186,187,4575.811949
261.127142,172,4578.001812
26.507316,127,4579.792002
13.816979,88,4580.993309
-19.342634,109,4582.676783
259.20172,935,4594.445481
20.355372,111,4595.700083
21.308525,108,4597.116994
-4.634385,110,4598.448146
249.204334,199,4600.624148
50.63621,129,4602.195057
280.103491,183,4604.272066
10.986592,110,4605.870198
9.238644,181,4608.066768
253.830139,155,4609.745452
301.820256,236,4612.596038
46.014426,133,4614.200426
242.877064,421,4619.45568
12.690356,100,4620.771528
-241.597609,106,4621.870757
291.162221,184,4624.024007
267.860929,756,4633.082528
48.804852,90,4634.149117
0.636473,102,4635.518019
220.949818,265,4638.713241
44.375037,129,4640.102141
24.420065,115,4641.614069
-4.149727,162,4643.566124
163.898803,1000,4654.905561
9.690818,270,4658.051917
141.096367,1000,4670.357588
8.334352,127,4671.913121
272.320308,198,4674.346058
258.199553,152,4675.936472
244.737563,195,4678.033275
259.950537,214,4680.304851
-2.722001,159,4682.003867
44.324579,174,4683.897229
57.32744,105,4685.03073
50.614554,149,4686.663126
256.917261,487,4692.853111
251.08549,297,4695.862324
63.467083,101,4697.050059
276.125281,230,4699.812852
287.883612,975,4710.655611
-12.122339,140,4711.975097
13.566066,156,4713.814843
155.493732,1000,4725.098452
219.42541,451,4730.407508
78.81118,142,4731.998048
43.612525,111,4733.406369
249.623607,176,4735.95242
44.642745,129,4737.592657
35.560116,124,4739.084613
19.144309,131,4740.676341
283.788074,255,4743.343985
154.757511,1000,4754.663329
