#{"t_start": 1733298205.2908344, "env_id": "LunarLander-v3"}
r,l,t
14.327697,1000,977.429747
194.732799,591,983.266851
180.191222,838,992.130786
59.988132,1000,1001.527698
30.168437,1000,1010.560559
166.372728,790,1018.002049
198.186328,451,1022.209971
236.459099,403,1026.193652
177.542955,466,1030.347076
41.837317,1000,1039.382883
145.17454,1000,1048.558962
254.203272,771,1055.365366
247.972441,368,1058.594517
106.687602,1000,1067.931582
285.714651,290,1070.581915
273.629185,210,1072.691279
-36.48763,1000,1081.507786
262.806736,212,1083.469877
69.937602,1000,1092.282434
280.450365,224,1094.296121
-22.172947,1000,1107.689544
280.818567,826,1115.631318
227.746033,753,1122.61127
253.2757,416,1126.201043
265.812201,249,1128.466391
250.302121,253,1130.732376
206.045197,249,1133.031214
128.867058,1000,1141.88054
248.005476,486,1146.357951
26.251531,134,1147.616156
252.886407,170,1149.186608
-27.87441,1000,1158.764487
130.818129,1000,1167.97552
128.09841,1000,1176.686973
288.982576,307,1179.39117
250.945528,299,1182.058974
213.337698,406,1185.871126
241.274438,355,1189.164308
252.671886,240,1191.508436
-12.581303,1000,1200.496969
5.899233,181,1202.07611
-77.492472,342,1205.407546
270.71713,284,1209.008471
266.755297,233,1211.151819
-25.365077,1000,1220.026412
221.674354,423,1223.638256
241.758744,372,1227.103413
253.173064,398,1230.588259
204.487805,434,1234.864168
262.800325,279,1237.229373
272.531172,208,1239.168355
254.199861,299,1242.008712
278.573257,294,1244.520715
209.452517,435,1248.417879
262.042907,211,1250.372779
267.734812,251,1252.969976
251.928954,232,1254.871448
230.18733,335,1258.087337
274.673992,204,1260.137479
235.923002,203,1262.112148
207.325375,411,1265.949547
-16.212463,1000,1275.413481
270.196373,317,1278.296653
50.664972,179,1280.079189
12.774884,169,1281.641886
239.814725,240,1283.896441
44.75972,256,1286.137353
5.869628,214,1288.016015
276.096287,192,1289.859894
277.191753,298,1292.705523
293.427559,203,1294.704717
207.067698,884,1302.821613
257.576327,279,1305.673335
291.04846,294,1308.374351
285.973288,224,1310.317307
-8.173825,120,1311.325425
262.821557,202,1313.185494
253.616489,422,1317.323152
-22.70554,1000,1327.032148
77.74572,1000,1336.488804
-198.755654,584,1345.907063
261.880667,314,1348.875505
177.4933,686,1355.476314
242.766219,278,1358.276692
267.26293,184,1360.470737
258.247583,194,1362.363106
295.319122,162,1363.859866
276.708396,182,1365.794776
258.485451,317,1369.256603
265.736907,154,1370.868676
48.289019,113,1372.135248
-106.091963,530,1377.671132
287.563444,230,1379.952807
241.568264,735,1387.332381
261.778481,191,1389.355049
-23.685882,1000,1398.88527
208.136866,629,1404.805867
267.450271,165,1406.365938
226.463941,301,1409.113537
266.90137,210,1411.027797
216.998662,409,1414.710709
-99.537323,1000,1424.630674
137.798095,1000,1433.941445
238.840828,230,1436.150298
254.238406,158,1437.389068
111.987654,1000,1447.215944
249.592944,181,1448.903653
245.081386,196,1450.830307
286.172161,152,1452.168593
226.12532,273,1454.650388
284.345913,185,1456.401496
153.371702,1000,1465.359066
279.370172,175,1467.12292
251.687032,176,1468.683623
140.657752,1000,1478.049342
-117.146832,870,1486.543384
265.777417,203,1488.367539
254.581855,176,1490.189859
156.797754,1000,1499.695976
284.905499,199,1501.511021
244.530252,225,1503.5509
250.935834,919,1512.034104
249.209598,209,1513.998809
259.635388,183,1515.626192
284.219714,165,1517.225787
270.039461,170,1518.779061
134.500868,1000,1528.040714
254.039874,268,1530.329901
20.495173,92,1531.154221
0.068131,1000,1540.361006
242.147111,536,1545.320756
221.231253,473,1549.606303
240.197411,306,1552.485136
286.081934,153,1553.76546
218.367632,530,1558.691927
259.785702,197,1560.572298
239.089305,217,1562.528118
268.024258,191,1564.455888
275.399532,182,1566.234401
120.19706,1000,1575.498048
32.742039,76,1576.394017
278.669576,153,1577.831785
245.828429,182,1582.019931
246.178348,218,1583.8373
260.212093,169,1585.439137
0.235942,127,1586.606405
262.590454,220,1588.850278
241.722191,333,1591.934708
35.143765,113,1593.150243
276.995752,173,1594.821911
-242.767455,248,1597.108333
247.976636,351,1600.583299
281.98998,170,1602.19273
205.673824,306,1605.046454
231.860065,188,1607.019264
18.045646,168,1608.355387
37.3914,86,1609.221676
244.16682,336,1612.270491
250.435591,172,1613.820659
274.168691,221,1616.04556
228.806038,218,1618.069209
265.847126,215,1620.208551
261.445016,654,1626.41056
251.296545,745,1633.263332
27.078666,128,1634.412688
257.219048,182,1636.107169
213.694679,353,1639.4763
260.142106,180,1641.15898
121.357912,1000,1650.375219
20.447547,111,1651.533473
280.407606,358,1654.895643
216.177601,619,1660.6257
238.911915,186,1662.35741
235.228406,615,1668.058395
269.04065,172,1669.619193
246.226182,161,1671.304386
41.555974,107,1672.420783
-318.770184,105,1673.416868
245.836653,308,1676.335381
272.203994,174,1678.03036
259.680902,228,1680.115221
275.557463,145,1681.475895
282.721016,139,1682.621932
25.318373,146,1684.048841
279.576231,191,1685.857555
-8.076096,112,1686.97068
265.754407,231,1689.09003
110.072493,1000,1698.103617
255.00341,311,1700.854758
212.928251,315,1703.616214
254.890313,642,1709.88797
257.743566,176,1711.42693
268.907017,164,1712.997657
280.768968,617,1718.344174
5.288055,166,1720.074713
274.067369,159,1721.692108
279.078745,169,1723.46704
245.273705,372,1726.949601
294.078478,186,1728.808532
56.701192,106,1729.862689
143.148959,1000,1739.557881
230.453192,173,1741.123086
32.73187,109,1742.032921
288.100905,222,1744.084659
32.501642,112,1745.196965
307.946678,244,1747.335339
41.611525,129,1748.600703
52.348885,103,1749.605893
248.042751,171,1751.204814
249.852998,241,1753.498716
21.744948,127,1754.755145
286.942293,169,1756.606342
-29.328671,1000,1767.045989
158.927734,1000,1777.363665
263.170588,168,1779.052922
34.231133,101,1780.204391
17.277286,98,1781.163101
16.55334,148,1782.677298
286.362802,196,1784.559302
47.461713,115,1785.549821
133.518899,1000,1795.339143
294.678853,206,1797.305227
258.740495,195,1799.004175
47.389379,86,1799.799421
257.940656,179,1801.36691
34.685505,116,1802.568645
57.032512,119,1803.549614
259.923723,160,1805.081609
268.757501,325,1808.259881
290.419907,742,1815.112079
6.219251,100,1816.101855
238.811088,950,1825.964524
20.210862,102,1826.944975
280.315885,190,1828.478659
65.290091,155,1829.873721
56.715832,79,1830.665246
258.828776,741,1837.25311
53.184569,121,1838.423233
29.754122,97,1839.343747
269.492735,327,1842.480932
-2.801337,85,1843.245207
147.504184,874,1851.007545
-7.332728,130,1852.362817
284.065196,372,1855.5506
65.35763,125,1856.578947
286.399457,221,1858.535036
252.638319,609,1864.220546
26.310664,106,1865.036178
246.230577,230,1867.149649
1.09872,112,1868.167442
140.485437,1000,1877.081413
40.221481,127,1878.162372
277.40657,225,1880.44535
-6.363551,124,1881.574521
4.009562,91,1882.481138
44.607868,86,1883.326535
41.973329,91,1884.144582
37.913511,99,1885.000637
41.927195,147,1886.275932
18.683015,87,1887.012423
14.003044,116,1887.968678
46.677557,137,1889.231605
-8.444497,95,1890.071946
177.466643,1000,1899.190545
25.828496,95,1900.024451
285.590322,273,1902.471522
13.836916,112,1903.493634
31.627699,99,1904.343393
15.988282,117,1905.520396
48.171648,181,1907.239761
68.146179,98,1908.18431
47.188027,99,1909.15361
40.65765,87,1909.978837
234.29455,411,1913.662184
20.465106,124,1914.771102
302.268049,177,1916.376864
19.529171,169,1917.832749
58.376997,99,1918.716274
146.729191,1000,1928.272862
59.024913,81,1929.118135
183.004325,1000,1938.585627
27.689815,103,1939.603822
11.300984,115,1940.664854
63.674821,120,1941.828423
28.949539,113,1942.710185
22.500745,103,1943.761539
268.097679,198,1945.439606
233.966557,227,1947.498927
292.187733,173,1949.135952
39.572082,145,1950.267294
8.241946,124,1951.579492
33.47682,123,1952.608056
15.53217,106,1953.730733
57.616494,132,1955.035196
39.542245,142,1956.436131
33.318779,112,1957.508224
-0.848268,105,1958.475
24.315542,132,1959.733292
8.852515,123,1960.864132
33.673566,74,1961.709874
279.480906,180,1963.495744
302.223187,250,1965.577999
36.91149,127,1966.80061
17.979515,169,1968.330618
4.485338,96,1969.117759
32.438527,143,1970.343624
258.466226,168,1971.710422
3.446859,137,1972.896772
23.700352,134,1973.999565
252.110062,164,1975.568216
282.087452,241,1977.779328
12.686731,105,1978.566483
4.352872,113,1979.541154
11.961787,94,1980.312675
49.396439,103,1981.251391
257.393097,220,1983.540327
10.855845,112,1984.61564
25.787102,105,1985.680538
33.939869,100,1986.532873
165.603771,1000,1996.142592
247.251284,346,1999.53433
9.271106,113,2000.467805
45.099897,134,2001.555188
19.293942,102,2002.606968
62.737896,102,2003.472258
13.527048,182,2005.258778
19.469872,145,2006.691047
257.71033,840,2014.94
306.28253,242,2017.701446
-9.065413,109,2018.823926
33.750429,94,2019.7946
13.455082,100,2020.703498
62.738634,89,2021.840248
24.928724,107,2022.786951
301.980483,242,2025.440225
48.218647,144,2026.990653
259.068078,173,2028.839596
49.433065,118,2030.211874
180.269131,1000,2039.949059
33.525791,97,2040.885707
44.49738,105,2041.944207
-6.620274,176,2043.65807
44.221872,125,2044.990004
27.632081,101,2046.095752
32.976221,88,2047.001842
17.468304,102,2047.900436
40.679044,127,2048.962835
58.852011,131,2050.119303
301.786018,212,2052.228224
58.739516,160,2053.773339
31.506488,137,2056.343156
30.146682,86,2057.203866
-4.961141,89,2058.203745
49.909639,131,2059.503992
-106.633741,100,2060.534696
9.609175,128,2061.552472
-48.977872,99,2062.413656
307.877153,172,2064.038819
-0.469061,80,2064.76165
160.469319,1000,2074.095882
62.211763,90,2074.841414
-17.881815,116,2075.929314
21.034075,127,2077.186719
32.422994,103,2078.140973
-69.170253,96,2079.118054
296.14859,165,2080.79433
287.716706,432,2084.818784
281.79532,172,2086.382437
40.853505,88,2087.26775
-78.775203,77,2088.020438
-24.299245,86,2088.901026
8.655319,86,2089.735016
15.525498,104,2090.772989
289.916685,168,2092.152545
281.541302,192,2093.788434
281.081583,187,2095.532496
46.55401,78,2096.279167
17.21908,78,2096.949238
33.517444,92,2097.8894
38.870762,123,2098.91543
135.401639,1000,2108.503592
50.604046,78,2109.250662
23.892917,147,2110.811007
284.911163,203,2112.752095
32.75795,83,2113.613141
22.388845,98,2114.62053
34.672664,116,2115.930441
-107.445081,81,2116.825927
36.143455,129,2118.331473
-20.058677,84,2119.242486
