#{"t_start": 1733323668.010893, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,1042.13232
-200.0,200,1045.162104
-200.0,200,1048.218168
-200.0,200,1051.146434
-200.0,200,1053.986822
-200.0,200,1057.042301
-200.0,200,1060.126122
-200.0,200,1063.568097
-200.0,200,1067.044203
-200.0,200,1070.571704
-200.0,200,1073.983892
-200.0,200,1077.258848
-200.0,200,1080.379112
-200.0,200,1083.575787
-200.0,200,1086.70748
-200.0,200,1090.063414
-200.0,200,1093.009255
-200.0,200,1096.262057
-200.0,200,1099.628433
-160.0,160,1102.233446
-200.0,200,1105.624123
-200.0,200,1108.968512
-200.0,200,1112.448834
-200.0,200,1115.701384
-200.0,200,1119.028005
-172.0,172,1122.08159
-200.0,200,1125.190839
-200.0,200,1128.403013
-200.0,200,1131.359226
-200.0,200,1134.360866
-200.0,200,1137.444594
-200.0,200,1140.754113
-200.0,200,1143.942193
-200.0,200,1147.132462
-200.0,200,1150.05012
-200.0,200,1152.885421
-200.0,200,1155.540406
-200.0,200,1158.325084
-163.0,163,1160.745653
-167.0,167,1163.04221
-200.0,200,1165.796601
-170.0,170,1168.218378
-200.0,200,1171.192849
-200.0,200,1173.905038
-200.0,200,1176.671525
-200.0,200,1179.478717
-200.0,200,1182.558088
-200.0,200,1185.437031
-200.0,200,1188.23595
-145.0,145,1190.265398
-158.0,158,1192.178053
-139.0,139,1194.194168
-155.0,155,1196.32122
-112.0,112,1197.90652
-168.0,168,1200.811771
-141.0,141,1202.988936
-184.0,184,1205.715326
-106.0,106,1207.199419
-160.0,160,1209.502323
-147.0,147,1211.634767
-145.0,145,1213.783747
-116.0,116,1215.158083
-121.0,121,1216.858743
-185.0,185,1219.369269
-181.0,181,1222.163168
-170.0,170,1224.629833
-143.0,143,1226.690288
-106.0,106,1228.128021
-152.0,152,1229.990147
-200.0,200,1232.572492
-159.0,159,1234.837325
-148.0,148,1236.740448
-165.0,165,1239.043959
-200.0,200,1241.675059
-146.0,146,1243.647745
-163.0,163,1245.865589
-128.0,128,1247.345599
-161.0,161,1249.817212
-189.0,189,1252.281902
-110.0,110,1253.788987
-161.0,161,1255.913816
-200.0,200,1258.920077
-167.0,167,1261.410961
-135.0,135,1262.981897
-190.0,190,1265.315274
-200.0,200,1267.909402
-138.0,138,1269.49088
-153.0,153,1271.68789
-153.0,153,1273.707793
-139.0,139,1275.308666
-159.0,159,1277.321753
-149.0,149,1279.281468
-145.0,145,1281.316443
-200.0,200,1284.044868
-180.0,180,1286.197367
-162.0,162,1288.123799
-200.0,200,1290.922972
-169.0,169,1292.973327
-192.0,192,1295.425356
-113.0,113,1296.941121
-148.0,148,1298.772218
-106.0,106,1299.9851
-176.0,176,1302.144365
-129.0,129,1303.91737
-200.0,200,1306.072229
-159.0,159,1308.022617
-134.0,134,1309.567488
-120.0,120,1311.258112
-164.0,164,1313.081847
-200.0,200,1315.364822
-111.0,111,1316.750366
-200.0,200,1318.9508
-94.0,94,1319.878717
-187.0,187,1322.082244
-100.0,100,1323.357292
-111.0,111,1324.633781
-115.0,115,1326.062156
-129.0,129,1327.652504
-174.0,174,1329.825474
-120.0,120,1331.127015
-162.0,162,1333.179791
-117.0,117,1334.602021
-144.0,144,1336.345007
-144.0,144,1338.031865
-99.0,99,1339.208243
-102.0,102,1340.583471
-136.0,136,1342.165341
-101.0,101,1343.369826
-119.0,119,1344.639438
-184.0,184,1346.795347
-92.0,92,1348.002126
-100.0,100,1348.967875
-136.0,136,1350.801698
-109.0,109,1352.25706
-190.0,190,1354.264797
-98.0,98,1355.325277
-120.0,120,1356.725791
-147.0,147,1358.865173
-114.0,114,1360.197804
-96.0,96,1361.248835
-100.0,100,1362.481218
-158.0,158,1364.495419
-172.0,172,1366.291687
-108.0,108,1367.5175
-110.0,110,1368.691101
-173.0,173,1370.535775
-110.0,110,1371.719137
-161.0,161,1373.737434
-125.0,125,1374.913854
-114.0,114,1376.057431
-163.0,163,1377.535353
-105.0,105,1378.767121
-173.0,173,1380.466488
-200.0,200,1382.747068
-104.0,104,1383.95779
-99.0,99,1384.88151
-120.0,120,1386.230004
-124.0,124,1387.427156
-175.0,175,1389.470581
-121.0,121,1390.808343
-141.0,141,1392.350709
-105.0,105,1393.329595
-146.0,146,1395.061766
-144.0,144,1396.601574
-134.0,134,1397.989296
-117.0,117,1399.121305
-163.0,163,1400.801641
-117.0,117,1401.960068
-170.0,170,1403.540117
-142.0,142,1405.207726
-126.0,126,1406.792071
-127.0,127,1408.186331
-116.0,116,1409.529799
-127.0,127,1410.70834
-133.0,133,1411.823939
-108.0,108,1412.679584
-118.0,118,1413.728695
-112.0,112,1414.785173
-108.0,108,1415.736504
-117.0,117,1416.999626
-149.0,149,1418.821203
-117.0,117,1419.97306
-116.0,116,1421.484649
-109.0,109,1422.622894
-130.0,130,1424.16041
-108.0,108,1425.551917
-113.0,113,1426.835876
-112.0,112,1428.336897
-164.0,164,1430.09056
-111.0,111,1431.340761
-107.0,107,1432.61963
-111.0,111,1433.773964
