#{"t_start": 1733244640.7794728, "env_id": "LunarLander-v3"}
r,l,t
6.198851,117,776.951349
42.626804,138,777.29737
177.347299,1000,780.074425
79.283317,156,780.536434
278.222771,536,781.96897
137.56774,1000,784.704414
169.545847,1000,787.471512
208.243414,247,788.185367
272.881721,483,789.519459
254.306856,688,791.400484
238.056151,502,792.667147
290.597121,471,793.804875
298.000078,756,795.621141
268.708662,379,796.601013
280.901172,308,797.45019
264.939209,209,797.999936
22.431927,98,798.299612
185.023219,968,801.038811
188.049122,1000,803.86666
255.870438,224,804.496684
253.164981,168,804.961934
258.433314,206,805.555899
267.484914,192,806.065078
150.093442,1000,808.949159
241.945335,999,811.706917
295.999089,655,813.438597
-385.366209,175,813.861985
190.529964,1000,816.546681
153.661956,1000,819.235812
233.861137,883,822.022977
184.830184,1000,825.031019
239.755241,886,827.59587
145.518332,1000,830.422949
133.734865,1000,833.06394
123.480435,1000,835.607784
-14.984543,113,835.892105
126.494756,1000,838.608947
30.808848,142,839.018436
-4.80056,129,839.399633
149.384724,1000,842.112799
122.330747,1000,844.979271
144.440029,1000,847.663863
125.681562,1000,850.341242
163.043394,1000,852.89284
0.44472,131,853.202578
262.675432,269,853.849085
19.692849,121,854.15941
169.606616,1000,856.840976
27.394376,117,857.146349
241.849286,810,859.466452
255.131849,815,861.766005
67.391443,148,862.167279
34.433474,170,862.663319
150.411228,1000,865.407385
98.948576,1000,868.194161
31.461396,144,868.567258
72.085049,92,868.811318
256.001603,891,871.371755
17.121109,122,871.721877
53.566387,136,872.096483
257.885118,819,874.306828
55.204112,117,874.654313
128.082108,1000,877.572243
150.036076,1000,880.679917
21.956884,148,881.111744
175.851093,1000,884.147987
135.089987,1000,886.91674
250.678013,172,887.396746
144.813412,1000,890.174137
268.541808,398,891.217559
17.487653,127,892.066574
291.622908,938,894.582529
242.493709,360,895.534426
35.581147,81,895.766439
-188.381233,94,896.015763
256.306041,175,896.546302
180.565358,1000,899.409656
127.995139,1000,902.231317
-1.243165,109,902.527833
-3.483074,115,902.851688
32.112086,102,903.142599
-53.783385,71,903.326638
252.780485,360,904.303333
190.341723,1000,907.184482
277.571601,657,909.011981
156.15595,1000,911.764654
171.384893,1000,914.496154
30.565244,89,914.728417
203.253327,1000,917.464194
231.935679,855,919.92614
222.86508,638,921.880461
283.972228,810,924.129693
253.338277,590,925.838224
268.862759,692,928.087225
71.417194,99,928.423149
279.336101,775,930.926724
250.667968,840,933.403312
274.464786,243,934.044348
152.585308,1000,936.861971
175.474513,1000,939.667615
164.739309,1000,942.495933
160.461458,1000,945.222068
260.00314,604,946.885256
-100.091755,154,947.323369
182.039549,1000,950.030208
277.812465,521,951.432988
175.404613,1000,954.182375
136.318946,1000,956.895376
153.104829,1000,959.814465
47.429318,124,960.17532
23.799645,108,960.4681
248.888536,187,961.000512
27.676211,86,961.238698
-333.634017,138,961.666691
256.208582,196,962.23479
62.940521,152,963.01492
-54.343053,117,963.335169
186.379516,1000,966.018362
147.580611,1000,968.567405
8.29611,100,968.839514
0.558236,143,969.289341
-137.775386,119,969.684031
158.622155,1000,972.664765
-5.573386,124,972.992971
140.694244,1000,975.611978
-6.498378,102,975.844777
23.484788,115,976.128341
10.960802,126,976.449758
45.844504,136,976.828812
48.362762,120,977.183475
-51.648556,122,977.542386
249.252709,738,979.54601
30.075421,135,979.930061
-22.149093,80,980.183679
11.943395,129,980.602188
-18.598549,93,980.873498
55.924327,107,981.209654
67.839702,126,981.655676
-388.652022,149,982.245825
