#{"t_start": 1733682756.2704132, "env_id": "MountainCar-v0"}
r,l,t
-156.0,156,1304.017326
-200.0,200,1309.656688
-159.0,159,1314.633855
-152.0,152,1318.913562
-200.0,200,1324.654988
-182.0,182,1330.171358
-173.0,173,1335.3034
-178.0,178,1339.425341
-167.0,167,1344.081389
-108.0,108,1346.69744
-162.0,162,1350.55817
-200.0,200,1356.411409
-200.0,200,1361.005864
-200.0,200,1365.449206
-153.0,153,1369.389746
-200.0,200,1374.653982
-200.0,200,1380.070499
-200.0,200,1385.396059
-200.0,200,1390.363085
-200.0,200,1395.713336
-153.0,153,1400.163444
-160.0,160,1403.66958
-174.0,174,1408.080482
-190.0,190,1412.550594
-200.0,200,1417.560554
-154.0,154,1421.249644
-193.0,193,1427.012893
-123.0,123,1430.60311
-200.0,200,1435.98887
-200.0,200,1441.217082
-200.0,200,1446.628693
-200.0,200,1451.432205
-200.0,200,1456.134498
-130.0,130,1459.106054
-192.0,192,1463.431609
-129.0,129,1466.570314
-200.0,200,1471.256311
-200.0,200,1476.332345
-151.0,151,1479.587479
-200.0,200,1483.666158
-200.0,200,1487.864994
-182.0,182,1492.159763
-200.0,200,1497.716911
-200.0,200,1502.216915
-183.0,183,1506.499623
-200.0,200,1510.811804
-200.0,200,1515.262048
-200.0,200,1519.985522
-200.0,200,1524.279029
-200.0,200,1528.711467
-200.0,200,1532.897554
-199.0,199,1537.049695
-196.0,196,1541.173285
-200.0,200,1544.983668
-125.0,125,1547.275542
-133.0,133,1550.070734
-125.0,125,1553.116736
-134.0,134,1555.731022
-117.0,117,1558.483253
-200.0,200,1563.007818
-200.0,200,1567.656307
-197.0,197,1572.14133
-185.0,185,1576.287038
-200.0,200,1580.768306
-200.0,200,1585.813283
-200.0,200,1590.020951
-164.0,164,1593.410933
-200.0,200,1597.78461
-120.0,120,1600.431338
-151.0,151,1603.480799
-200.0,200,1608.275428
-200.0,200,1612.260875
-200.0,200,1616.606779
-155.0,155,1619.382419
-175.0,175,1623.596255
-95.0,95,1625.845757
-187.0,187,1629.951161
-145.0,145,1633.509996
-124.0,124,1636.605927
-144.0,144,1639.729878
-150.0,150,1642.998345
-110.0,110,1645.904564
-200.0,200,1650.700691
-169.0,169,1654.205476
-180.0,180,1658.703327
-125.0,125,1661.642123
-200.0,200,1665.592414
-129.0,129,1668.481519
-118.0,118,1670.7653
-200.0,200,1675.361959
-199.0,199,1679.722648
-195.0,195,1684.22738
-200.0,200,1688.223629
-200.0,200,1692.728931
-200.0,200,1696.987716
-200.0,200,1701.598768
-200.0,200,1705.460661
-200.0,200,1709.237263
-191.0,191,1712.652636
-200.0,200,1716.385891
-193.0,193,1719.64312
-200.0,200,1723.039271
-200.0,200,1726.733223
-191.0,191,1730.451857
-200.0,200,1734.668015
-200.0,200,1738.204332
-200.0,200,1741.881208
-200.0,200,1746.076205
-200.0,200,1749.616253
-200.0,200,1753.468492
-148.0,148,1755.899986
-159.0,159,1758.93852
-182.0,182,1762.342462
-115.0,115,1764.044886
-115.0,115,1765.844204
-161.0,161,1768.753737
-159.0,159,1771.291607
-150.0,150,1774.291012
-158.0,158,1777.060057
-200.0,200,1780.437505
-162.0,162,1783.240959
-200.0,200,1787.05093
-200.0,200,1790.628317
-200.0,200,1794.75442
-200.0,200,1798.040022
-120.0,120,1800.374868
-151.0,151,1803.261564
-157.0,157,1805.863574
-157.0,157,1808.765287
-150.0,150,1810.82505
-149.0,149,1813.565535
-147.0,147,1816.055506
-174.0,174,1818.95611
-200.0,200,1821.990702
-187.0,187,1825.013674
-155.0,155,1827.347785
-121.0,121,1829.378443
-128.0,128,1831.554912
-117.0,117,1833.563138
-199.0,199,1837.382821
-117.0,117,1839.422363
-200.0,200,1842.857584
-142.0,142,1844.501254
-133.0,133,1846.50752
-115.0,115,1848.429319
-115.0,115,1850.355733
-117.0,117,1852.313934
-192.0,192,1855.862511
-116.0,116,1857.818877
-151.0,151,1860.263015
-156.0,156,1862.876841
-136.0,136,1865.287439
-183.0,183,1868.112701
-122.0,122,1870.045333
-130.0,130,1872.307958
-116.0,116,1874.189558
-116.0,116,1875.728785
-117.0,117,1878.019667
-118.0,118,1879.882257
-112.0,112,1881.701452
-135.0,135,1884.102335
-119.0,119,1885.692278
-116.0,116,1887.506616
-118.0,118,1889.737585
-200.0,200,1892.257722
-200.0,200,1895.196606
-200.0,200,1898.26474
-156.0,156,1900.822757
-200.0,200,1903.998096
-200.0,200,1907.416137
-153.0,153,1910.175606
-135.0,135,1911.898992
-127.0,127,1913.675683
-154.0,154,1915.952595
-195.0,195,1919.100477
-199.0,199,1922.378348
-200.0,200,1924.99387
-117.0,117,1926.449092
-116.0,116,1928.003071
-186.0,186,1930.776342
-126.0,126,1932.375113
-117.0,117,1933.880673
-200.0,200,1936.593373
-185.0,185,1939.372427
-200.0,200,1941.801093
-116.0,116,1943.496943
-116.0,116,1945.121846
-186.0,186,1947.982187
-122.0,122,1949.823805
-200.0,200,1953.239899
-155.0,155,1955.349403
-95.0,95,1956.630542
-86.0,86,1957.797297
-92.0,92,1959.121334
-97.0,97,1960.395226
-159.0,159,1962.529434
-90.0,90,1963.705248
-112.0,112,1965.218274
-91.0,91,1966.568651
-121.0,121,1968.415316
-115.0,115,1970.036194
-112.0,112,1971.44766
-115.0,115,1973.077129
-119.0,119,1975.008903
-200.0,200,1977.871673
-200.0,200,1981.142996
-179.0,179,1983.672944
-164.0,164,1986.1731
-200.0,200,1988.78094
-138.0,138,1990.596367
-97.0,97,1991.925147
-127.0,127,1994.05643
-119.0,119,1995.86051
-115.0,115,1997.320405
-192.0,192,2000.180854
-116.0,116,2001.766596
-163.0,163,2004.183986
-159.0,159,2006.301456
-99.0,99,2007.588194
-109.0,109,2008.691706
-83.0,83,2009.443302
-108.0,108,2010.68216
-165.0,165,2012.544866
-200.0,200,2014.727795
-168.0,168,2016.544957
-110.0,110,2017.948768
-115.0,115,2019.667921
-115.0,115,2021.752775
-112.0,112,2022.967769
-115.0,115,2024.653496
-158.0,158,2026.719304
-156.0,156,2028.567446
-163.0,163,2030.406069
-200.0,200,2033.283929
-160.0,160,2035.617939
-158.0,158,2037.693993
-165.0,165,2039.738203
-159.0,159,2041.999966
-85.0,85,2043.225713
-86.0,86,2044.500242
-158.0,158,2046.41485
-89.0,89,2047.600622
-89.0,89,2048.772426
-88.0,88,2049.920898
-88.0,88,2051.061435
-107.0,107,2052.24241
-107.0,107,2053.284379
-107.0,107,2054.698425
-117.0,117,2056.26735
-116.0,116,2057.603567
-111.0,111,2059.281304
-87.0,87,2060.28274
-113.0,113,2061.651083
-102.0,102,2062.818473
-118.0,118,2064.07043
-111.0,111,2065.253195
-110.0,110,2066.554157
-127.0,127,2067.790418
-114.0,114,2069.278847
-106.0,106,2070.541617
-123.0,123,2071.819013
-108.0,108,2072.864199
-107.0,107,2073.944505
-107.0,107,2074.914448
-105.0,105,2075.998026
-98.0,98,2076.864188
-161.0,161,2078.527565
-114.0,114,2079.779658
-114.0,114,2081.188157
-150.0,150,2083.117121
-109.0,109,2084.22924
-125.0,125,2085.658031
-112.0,112,2086.467811
-112.0,112,2087.751909
-108.0,108,2089.103103
-123.0,123,2090.406657
-111.0,111,2091.355269
-116.0,116,2092.463537
-194.0,194,2094.47479
-152.0,152,2095.534063
-150.0,150,2096.981893
-150.0,150,2098.609934
-103.0,103,2099.934468
-180.0,180,2101.290899
-114.0,114,2102.666569
-157.0,157,2104.282977
-86.0,86,2105.056917
-180.0,180,2106.808174
-117.0,117,2107.921596
-112.0,112,2108.931494
-155.0,155,2110.722633
-112.0,112,2111.932775
-86.0,86,2112.88434
-160.0,160,2114.603043
-86.0,86,2115.127173
-92.0,92,2115.952178
-90.0,90,2116.863728
-106.0,106,2117.683046
-184.0,184,2119.232644
-200.0,200,2120.792004
-114.0,114,2121.857443
-200.0,200,2123.231388
-158.0,158,2124.103658
-153.0,153,2125.254839
-146.0,146,2126.190965
-150.0,150,2127.096609
-150.0,150,2128.218593
-146.0,146,2129.426773
-154.0,154,2130.586104
-142.0,142,2131.732559
-200.0,200,2133.515669
-104.0,104,2134.174249
-196.0,196,2136.032548
-88.0,88,2136.933515
-106.0,106,2137.761292
-124.0,124,2138.871752
-115.0,115,2139.611195
-112.0,112,2140.578249
-110.0,110,2141.613265
-151.0,151,2142.607331
-92.0,92,2143.544047
-190.0,190,2145.111924
-200.0,200,2146.801566
-151.0,151,2147.985226
-200.0,200,2149.280451
-200.0,200,2150.625436
-176.0,176,2151.923913
-119.0,119,2152.709138
-114.0,114,2153.490882
-115.0,115,2154.102726
-113.0,113,2155.04414
-200.0,200,2156.57658
-200.0,200,2157.639229
-167.0,167,2158.866211
-200.0,200,2160.014549
-153.0,153,2161.251622
-86.0,86,2161.639578
-162.0,162,2162.670453
-110.0,110,2163.412421
-90.0,90,2164.030268
-100.0,100,2164.469498
-85.0,85,2165.18342
-84.0,84,2165.737346
-179.0,179,2166.661662
-107.0,107,2167.162345
-86.0,86,2167.575342
-106.0,106,2168.038007
-112.0,112,2168.64335
-90.0,90,2169.028361
-103.0,103,2169.570245
-105.0,105,2170.132097
-85.0,85,2170.576001
-113.0,113,2171.087376
-108.0,108,2171.782734
-109.0,109,2172.508388
-155.0,155,2173.468205
-87.0,87,2173.936828
-133.0,133,2174.936614
-133.0,133,2175.920197
-189.0,189,2177.20212
-200.0,200,2178.332066
-200.0,200,2179.502295
-88.0,88,2179.969538
-117.0,117,2180.547063
-120.0,120,2181.51708
-168.0,168,2182.56439
-118.0,118,2183.494085
-107.0,107,2184.215642
-122.0,122,2184.77955
-113.0,113,2185.556389
-127.0,127,2186.334468
-118.0,118,2187.063442
-113.0,113,2187.731333
-122.0,122,2188.487397
-89.0,89,2189.033605
-120.0,120,2189.831009
-120.0,120,2190.651957
-115.0,115,2191.326061
-89.0,89,2191.911948
-91.0,91,2192.640359
-105.0,105,2193.260253
-88.0,88,2193.847478
-155.0,155,2194.817849
-162.0,162,2195.885571
-108.0,108,2196.601411
-103.0,103,2197.070507
-111.0,111,2197.736897
-112.0,112,2198.496948
-89.0,89,2199.117186
-107.0,107,2199.704831
-109.0,109,2200.234115
-92.0,92,2200.903802
-97.0,97,2201.649377
-105.0,105,2202.407511
-108.0,108,2203.225487
-106.0,106,2203.796633
-86.0,86,2204.313347
-147.0,147,2205.179098
-200.0,200,2206.623399
-129.0,129,2207.672116
-106.0,106,2208.548282
-120.0,120,2209.266673
-118.0,118,2210.040886
-104.0,104,2210.672432
-115.0,115,2211.268517
-114.0,114,2211.891437
-107.0,107,2212.555259
-112.0,112,2213.24994
-110.0,110,2213.796194
-125.0,125,2214.737346
-124.0,124,2215.511572
-112.0,112,2216.071017
-117.0,117,2216.664778
-121.0,121,2217.305278
-93.0,93,2217.892543
-101.0,101,2218.719686
-103.0,103,2219.427028
-106.0,106,2220.024357
-105.0,105,2220.702211
-101.0,101,2221.238792
-200.0,200,2222.397397
-119.0,119,2223.016166
-86.0,86,2223.615151
-200.0,200,2224.652385
-182.0,182,2225.977423
-111.0,111,2226.824183
-109.0,109,2227.507111
-85.0,85,2227.966504
-84.0,84,2228.3598
-109.0,109,2229.226256
-115.0,115,2229.930016
-85.0,85,2230.317849
