#{"t_start": 1733292345.6618145, "env_id": "LunarLander-v3"}
r,l,t
246.135154,158,2210.498263
163.187883,1000,2218.875944
283.20345,538,2223.303759
-22.124863,86,2224.050426
62.592712,114,2224.939141
-84.121202,112,2225.815382
280.026555,198,2227.488985
268.83852,221,2229.18412
69.534795,158,2230.509363
301.803646,405,2233.88534
14.090855,82,2234.605286
48.936378,136,2235.644138
280.680498,546,2240.511143
56.128548,83,2240.983557
279.901431,717,2246.549536
51.619604,150,2247.308048
272.476297,247,2249.048338
284.656573,205,2250.416694
58.977722,158,2251.493587
49.525363,127,2252.318378
25.234523,105,2253.028087
261.766504,186,2254.218595
268.52894,154,2255.441872
58.499148,103,2256.179868
272.400273,184,2257.511671
45.903224,146,2258.758828
-6.007537,113,2259.635046
253.665348,179,2261.227997
70.607853,148,2262.468145
254.996655,237,2264.484009
51.25525,143,2265.735973
244.796508,193,2267.41398
305.696461,230,2269.26682
302.209492,169,2270.530545
282.838107,254,2272.576542
273.401908,569,2277.535445
275.868694,267,2279.620263
279.005268,182,2280.970187
58.33617,151,2282.591218
-9.387078,116,2283.58845
279.76022,468,2287.653681
25.644651,111,2288.659009
316.059232,204,2290.265775
-147.685759,287,2292.609382
279.331567,206,2294.244616
-85.284442,139,2295.343403
241.450189,280,2297.382861
33.992053,116,2298.20778
261.428171,461,2301.945802
305.787191,204,2303.406914
-312.876489,725,2308.833598
290.031541,157,2310.025008
-3.042306,119,2310.982595
301.125332,225,2312.841948
276.929963,213,2314.365976
301.637376,304,2316.91832
179.493327,885,2323.616915
257.228352,335,2326.256403
245.158898,800,2331.372907
252.170505,662,2335.567295
307.114041,284,2337.678282
281.283533,222,2339.392123
256.23794,462,2342.906955
39.444977,120,2343.809753
247.136005,367,2346.745542
258.744891,243,2348.495096
274.681622,318,2350.467552
246.74256,431,2353.193421
288.276097,229,2354.893138
261.557446,165,2356.190242
201.151785,1000,2363.293364
24.858371,95,2364.048509
10.767917,107,2364.897303
308.169672,246,2366.277286
306.464172,308,2368.853711
-49.891635,97,2369.63
291.036584,268,2371.691305
288.370652,224,2373.354993
72.981918,151,2374.446007
277.564407,256,2376.539282
38.373132,101,2377.415117
34.223295,97,2378.170711
44.548361,158,2379.19035
49.749343,116,2379.982693
51.863659,138,2381.064835
126.427074,1000,2388.984255
272.829419,231,2390.582375
282.293377,190,2392.062995
263.17258,163,2393.436451
252.322464,191,2394.925522
75.132368,157,2396.419639
55.496756,97,2397.298698
306.172079,356,2400.202953
-8.328925,111,2401.358186
56.180853,105,2402.066179
257.324419,297,2404.494769
286.297024,232,2406.407342
-14.68569,81,2407.149022
54.361919,117,2408.15154
259.452545,204,2409.748093
44.673099,162,2411.160125
283.777748,197,2412.821808
69.226073,106,2413.588131
272.665274,206,2415.212252
274.75056,215,2416.912611
287.320728,261,2419.016243
290.201493,186,2420.57943
263.004452,614,2425.572403
44.935241,116,2426.56245
289.007402,235,2428.540478
274.49057,232,2432.602898
277.373865,622,2437.594062
-29.904435,101,2438.389028
266.128505,901,2445.68589
76.247315,159,2447.145382
263.081386,400,2450.592086
295.763978,178,2452.150306
77.142734,191,2453.653049
26.945546,116,2454.677144
267.016486,485,2458.80845
260.782208,673,2464.017607
257.832538,297,2466.480177
221.22697,864,2474.711695
305.525092,178,2476.494243
284.800087,224,2478.818147
288.991748,682,2485.242759
42.843789,127,2486.522232
258.558658,735,2493.509217
48.97099,123,2494.778607
38.376553,117,2495.724842
82.688534,141,2497.167743
265.862215,433,2500.66442
284.199589,205,2502.757829
41.234827,119,2503.820574
45.502744,142,2505.254349
279.173653,255,2507.629606
30.918794,92,2508.550259
32.846683,122,2509.644312
259.994301,660,2515.486096
260.392419,484,2519.979317
36.541481,96,2520.919294
301.541622,411,2524.555852
18.463993,90,2525.462271
10.251207,104,2526.378922
257.949427,218,2528.249477
291.293024,434,2532.428496
313.241775,325,2535.324294
272.53269,226,2537.367742
268.441962,236,2539.740635
25.159613,95,2540.608926
270.252774,213,2542.458663
-35.109105,91,2543.268521
25.017594,90,2544.090166
29.531068,94,2544.936691
303.661534,195,2546.594054
275.472671,147,2547.96268
278.285082,251,2550.292697
50.578278,127,2551.520725
285.012403,265,2553.792099
310.991121,444,2557.878741
286.629399,231,2559.779343
271.452392,231,2561.627482
298.615228,281,2563.947365
4.915064,111,2565.112502
20.263925,163,2566.53029
32.453176,93,2567.352789
271.365203,225,2569.080441
49.335312,82,2569.846694
296.471034,528,2574.54815
52.124512,115,2575.622208
262.382692,226,2577.60831
288.708127,308,2580.29085
302.040222,317,2582.882997
53.392396,80,2583.518215
3.996154,101,2584.36623
28.944976,102,2585.416239
44.078622,84,2586.220573
48.392781,137,2587.357728
265.575274,189,2589.068947
254.412085,193,2590.5717
55.078454,94,2591.434331
278.672158,195,2593.133022
270.647473,179,2594.596938
249.203407,168,2595.88921
268.11778,231,2597.927046
309.285235,252,2599.997693
295.810212,267,2602.319485
270.556852,206,2604.058806
28.041396,98,2604.803331
41.863368,88,2605.537948
267.048582,198,2606.987988
109.620403,1000,2615.479626
254.931684,255,2617.895468
299.376696,233,2620.011595
16.62883,100,2621.023033
292.698692,261,2623.441881
264.600963,297,2626.132589
284.591687,135,2627.402904
280.93702,210,2629.194861
55.908697,130,2630.506515
238.264671,192,2632.115377
287.968074,529,2636.277587
33.30259,93,2637.174706
253.311521,459,2640.888987
27.464925,97,2641.726496
24.945605,116,2642.730495
275.994008,384,2645.972006
293.748001,407,2649.338962
52.637054,100,2650.227865
250.033139,170,2653.362033
266.303752,195,2655.134641
31.341219,138,2656.200674
259.15264,661,2661.965932
260.199732,307,2664.482686
258.172232,230,2666.397592
284.295095,207,2668.012649
69.33016,162,2669.454043
266.175125,214,2671.270333
42.881501,144,2672.412693
73.74695,145,2673.641917
-94.646055,351,2676.635299
26.274075,131,2677.702186
22.495761,105,2678.553334
299.01078,213,2680.35677
287.05861,194,2682.066405
250.169753,233,2683.892067
25.683182,94,2684.673207
291.687022,380,2687.837081
318.777157,298,2690.632424
273.676484,365,2693.554647
290.641406,175,2694.74467
286.120737,265,2696.714249
270.985723,246,2699.011349
261.545459,279,2701.229111
38.457722,85,2701.855341
303.149597,384,2704.90966
45.469711,116,2705.855193
25.456147,123,2706.859729
303.855404,479,2710.759516
287.506291,591,2716.015171
184.180661,1000,2723.848796
23.905537,115,2724.728506
283.144919,219,2726.421445
148.721645,1000,2735.18632
282.285072,194,2736.88014
33.565568,141,2737.995642
283.756062,231,2739.892051
64.041356,150,2741.129032
282.316233,276,2743.572082
-129.394073,75,2744.425788
37.522697,99,2745.322755
76.676135,143,2746.352069
279.376046,180,2747.839991
255.731084,346,2750.590191
230.732466,946,2757.798856
35.376439,115,2758.731794
14.580261,97,2759.693865
274.519652,242,2761.908436
264.954057,451,2765.790488
260.396595,471,2770.015515
247.213325,170,2771.641324
286.265046,328,2774.447784
283.350364,324,2777.153247
258.778722,287,2779.609498
52.185464,116,2780.62903
275.070773,292,2783.261577
265.988855,432,2787.07459
288.539778,245,2789.119576
233.969667,145,2790.419689
65.007174,101,2791.079189
273.779507,194,2792.440046
307.939364,191,2793.71837
245.692128,179,2794.964911
265.937143,395,2798.427737
290.206712,272,2800.697026
272.206027,209,2802.479998
310.229903,239,2804.513347
273.969738,216,2806.380839
52.498968,99,2807.25878
9.758043,84,2807.946921
51.957133,91,2808.738738
34.962636,116,2809.553333
10.619916,87,2810.489334
36.958242,122,2811.545302
249.381041,180,2812.976219
34.476414,103,2813.90709
271.379716,343,2817.015332
272.123803,146,2818.130265
54.37567,105,2819.036743
74.390946,132,2820.199059
29.248871,115,2821.424862
247.633723,189,2822.90424
-30.687473,85,2823.685838
273.072773,164,2825.177336
254.895892,267,2827.535256
294.812017,238,2829.545124
52.489337,119,2830.538446
266.915384,207,2832.340976
30.656198,115,2833.49533
62.812577,148,2834.715645
313.706856,299,2837.367482
50.215689,121,2838.378664
296.420342,255,2841.161676
284.434759,271,2843.457933
46.600849,107,2844.471125
54.899366,135,2845.657783
308.804992,290,2848.245232
289.995897,229,2850.330083
56.177999,118,2851.64383
290.345182,230,2853.888465
297.074065,284,2856.477539
292.670304,155,2857.901136
293.489779,225,2859.983675
273.218407,275,2862.44286
305.943852,200,2864.145356
19.374999,126,2866.079688
62.791938,148,2867.566336
48.525786,147,2868.85253
256.025779,172,2870.360769
51.301207,102,2871.329905
282.023254,219,2873.541806
52.435754,131,2874.788734
276.162043,164,2876.45312
287.162113,174,2878.246626
70.84226,131,2879.310659
66.300706,124,2880.340855
166.048757,1000,2889.121351
285.45403,863,2896.793503
302.650949,230,2899.060954
307.137798,243,2901.056221
-1.750233,91,2901.897701
281.527927,245,2903.962348
261.768914,180,2905.731123
252.527739,365,2909.044633
286.809797,210,2911.213555
304.875472,242,2913.48232
277.844334,398,2917.238924
245.220627,227,2919.352741
25.145277,107,2920.35992
272.766899,247,2922.610408
34.420646,87,2923.294198
14.485782,104,2924.259301
290.473087,182,2925.902687
318.381247,264,2928.117665
22.261297,134,2929.373767
286.963606,269,2931.854783
46.77496,79,2932.51161
310.238075,208,2934.438934
55.108005,146,2935.740811
257.807449,278,2938.46392
32.461018,110,2939.522259
47.577012,123,2940.681831
-7.279512,96,2941.609416
246.359825,410,2945.600462
305.540436,289,2948.038334
40.411299,105,2948.97163
295.987694,233,2950.966161
259.725603,157,2952.363854
39.797716,136,2953.534592
289.207013,218,2955.380317
268.723809,425,2958.772899
21.855162,99,2959.612839
307.162119,256,2961.512874
48.663322,90,2962.219424
39.949086,128,2963.149631
53.421645,94,2963.925306
18.614951,100,2964.815448
51.585842,128,2965.792653
44.683311,98,2966.512563
34.989505,118,2967.439882
-71.563658,77,2968.093682
286.579898,346,2970.852765
264.915187,173,2972.267799
51.002776,103,2973.259247
10.840224,116,2974.239162
27.752922,93,2974.987818
291.735866,169,2976.286223
41.627026,88,2977.214421
280.934526,170,2978.882563
282.799049,220,2980.615182
270.874606,172,2982.128837
37.677181,112,2983.146098
58.843049,82,2983.841547
275.310507,219,2985.580297
76.91548,159,2987.018222
55.363672,133,2988.121453
22.104102,102,2988.957447
271.081868,235,2990.863509
302.661365,195,2992.568151
301.867922,219,2994.495537
302.225364,164,2995.712106
259.485994,192,2997.346489
262.814444,189,2999.035615
321.268893,256,3001.243386
267.680516,330,3003.864603
281.217194,198,3005.295923
262.240048,364,3008.16578
49.41351,90,3009.017688
42.760265,111,3010.064197
17.171446,103,3011.048269
245.388272,162,3012.40141
252.166173,178,3014.041926
275.185908,208,3015.965945
-19.4128,112,3016.941158
276.161621,198,3018.799759
55.883629,144,3020.222943
262.748637,163,3021.719069
300.635158,182,3023.272191
293.889081,443,3026.87759
283.90366,264,3029.261391
286.705656,255,3031.411963
280.060173,365,3034.564978
266.641934,196,3036.226296
287.203971,216,3038.218271
9.657179,115,3039.284827
275.233741,315,3041.983234
244.755239,293,3044.356079
23.179376,100,3045.167748
258.006857,297,3047.508471
307.671226,429,3051.328292
285.691974,325,3054.129713
237.836977,294,3056.807568
293.770941,278,3059.212164
305.707934,180,3060.703485
283.346303,232,3062.774145
6.283573,114,3063.834117
310.375349,204,3065.700969
299.332307,186,3067.337144
50.607877,100,3068.272395
274.401469,194,3069.789181
313.673526,234,3071.919051
52.374235,121,3072.900484
278.490051,211,3074.677667
22.044865,101,3075.722384
9.574381,92,3076.553981
296.769992,197,3078.184516
297.467295,244,3080.175846
251.963127,257,3082.16269
45.218367,117,3083.105927
292.443342,216,3085.317356
45.382875,92,3086.044733
299.596806,208,3087.74829
283.234756,194,3089.219803
57.760009,146,3090.489092
249.251802,169,3091.897279
274.540812,240,3093.769551
267.402977,223,3095.72061
279.586903,159,3096.992462
284.588025,211,3098.891588
281.675913,199,3100.560239
291.483612,192,3102.069292
281.044799,272,3104.357431
72.992043,146,3105.651353
19.393925,132,3106.865458
257.127453,193,3108.461528
289.954026,198,3110.474068
248.454449,184,3112.060394
318.478249,233,3113.757273
253.412348,280,3116.083984
280.76149,222,3117.922736
290.845605,201,3119.467572
302.681106,264,3121.600008
266.706294,180,3123.189049
37.670838,95,3124.048343
262.003134,177,3125.521563
310.16512,206,3127.371571
13.337831,113,3128.291652
49.637302,138,3129.458096
272.805033,277,3131.872834
26.671151,100,3132.881011
48.489914,117,3133.84464
68.842245,147,3135.104763
-27.324908,179,3136.739918
47.769464,162,3137.988019
63.77238,96,3138.878856
271.118818,143,3140.308962
52.638447,101,3140.941468
40.933963,144,3141.877285
33.581123,112,3142.706945
49.002404,116,3143.741957
312.223864,205,3145.358536
40.87627,120,3146.378192
52.284533,107,3147.401166
24.736477,96,3148.336354
35.641305,94,3149.029299
70.437871,85,3149.716212
293.046932,355,3152.564411
65.158806,154,3153.873416
289.623021,208,3155.653366
45.863053,126,3156.774522
266.097408,160,3158.008747
290.236982,210,3159.755312
271.401634,145,3161.058978
268.326482,222,3163.067909
272.402295,157,3164.461492
293.102969,177,3166.005518
58.740456,139,3167.226922
46.767238,129,3168.159909
65.475338,125,3169.229949
-3.587946,83,3169.981004
312.606171,242,3172.170434
289.94544,218,3173.889749
312.002532,221,3175.628688
68.715508,141,3176.889431
265.294856,176,3178.371714
55.205722,134,3179.538781
36.549526,98,3180.308503
289.506546,243,3182.204019
320.125469,211,3184.023349
255.974583,685,3189.636459
250.947191,205,3191.349148
297.268202,247,3193.270942
272.475689,238,3195.143617
285.801079,214,3196.841622
266.615382,217,3198.766342
250.743733,369,3202.417531
299.886493,269,3205.005587
263.017923,207,3206.741885
276.676803,160,3208.483405
264.419423,163,3209.979471
274.675372,184,3212.024535
5.663331,101,3213.068632
266.137777,213,3215.088003
30.519783,97,3216.092882
290.349887,208,3218.192533
272.427447,270,3220.873754
43.168311,143,3222.317747
282.747632,281,3224.898709
17.047011,106,3226.154426
292.882111,204,3228.265876
30.792649,216,3230.065485
57.978183,82,3230.962545
64.120439,114,3231.817187
304.503644,210,3233.687023
314.152232,389,3237.218469
279.651801,176,3239.146863
253.346284,155,3240.728664
28.828429,122,3241.961256
308.827828,209,3243.770409
255.894586,256,3246.125882
18.344332,110,3247.222357
290.171128,254,3249.771466
314.071844,241,3251.998227
301.616988,222,3254.268613
269.727816,202,3256.25319
53.678054,79,3257.110812
50.840532,132,3258.209652
268.780792,188,3259.983587
261.751637,195,3261.816484
61.043421,124,3262.963624
42.978135,131,3264.126829
287.312214,299,3266.682951
42.041424,102,3267.726768
280.849815,207,3269.810923
-434.645041,104,3270.851663
291.207974,221,3272.614223
281.926808,210,3274.446794
17.68477,99,3275.327454
264.523659,250,3277.631783
69.98129,118,3278.761529
289.059926,202,3280.543688
23.856857,126,3281.736001
33.237452,104,3282.607458
290.290482,262,3284.718411
258.705713,226,3286.792029
50.633985,120,3287.887237
56.085054,119,3288.913561
287.352224,212,3290.876987
55.410635,135,3292.203479
-7.362857,88,3293.014737
286.687414,309,3295.702022
33.919332,92,3296.417011
287.098242,147,3297.767374
14.326685,97,3298.799609
278.687671,376,3302.302679
48.363943,130,3303.473955
25.233253,92,3304.312106
15.627897,104,3305.304486
296.03856,236,3307.953543
281.365021,249,3310.387075
292.115548,229,3312.456326
3.233371,94,3313.310901
262.806256,286,3315.369153
37.804187,87,3316.082826
23.693034,103,3317.001679
-118.348091,111,3318.040196
259.373149,211,3319.930024
268.725826,437,3323.570756
7.778039,91,3324.235956
70.728547,167,3325.440265
267.40241,280,3327.660534
43.274428,142,3328.76539
-7.308727,433,3332.798453
280.369299,233,3334.856054
258.660929,401,3338.196495
53.281609,101,3339.14478
272.14463,239,3341.342346
28.769004,101,3342.119262
39.075473,117,3343.071134
300.485692,242,3345.340299
46.415424,112,3346.479774
249.447106,350,3349.717582
26.345521,92,3350.537154
291.729278,215,3352.463145
309.08688,229,3354.51734
23.482577,106,3355.528934
300.798746,230,3357.43028
68.444431,87,3358.159365
14.161737,98,3359.037864
8.204996,106,3359.981727
267.835975,427,3363.643559
281.340016,206,3365.436265
30.728898,83,3366.167974
266.808306,203,3368.100975
296.553638,198,3369.711821
50.38652,125,3370.723019
285.03,264,3372.838133
58.398876,135,3374.090961
35.39459,80,3374.896093
295.857702,166,3376.288718
7.103267,98,3377.075707
67.719942,131,3378.378739
54.789276,158,3379.625675
287.246236,282,3382.232337
294.451067,186,3383.728832
46.044013,132,3384.859301
32.890652,107,3385.77467
31.7267,127,3387.053777
47.309023,135,3387.985858
16.437922,93,3388.736254
13.071899,90,3389.64206
310.830078,265,3391.964249
264.916775,266,3394.312659
-14.751036,87,3395.156747
287.799823,244,3397.108035
-6.538123,1000,3405.955446
-23.763533,78,3406.779509
36.777582,91,3407.433632
258.660435,379,3410.74405
283.312614,161,3412.227662
280.763835,429,3415.958913
39.151773,112,3416.897727
51.5946,88,3417.654104
276.224568,409,3421.148516
23.457127,91,3422.025418
50.880162,112,3423.084768
48.976945,136,3424.480116
301.129977,343,3427.511504
310.147785,170,3428.799909
263.480962,221,3430.6549
25.51468,105,3431.433851
66.650502,157,3433.032455
39.753393,163,3434.389461
279.661848,295,3436.829524
87.000392,190,3438.498145
51.219676,135,3439.689141
35.983541,94,3440.507295
63.81685,88,3441.153113
267.136477,176,3442.519823
21.037553,106,3443.488196
274.62802,412,3447.099735
43.019215,144,3448.231372
1.277531,87,3448.932861
256.540209,173,3450.37114
271.050619,346,3453.290184
73.454017,152,3454.400683
23.516554,88,3455.103513
43.089869,141,3456.160092
6.462298,97,3456.999754
33.663482,138,3458.201835
0.641587,98,3459.187919
10.966447,95,3459.933269
27.867193,107,3460.955036
21.51535,90,3461.683549
289.005908,192,3463.342963
259.356226,207,3465.378253
165.607629,346,3468.104659
320.455912,188,3469.64366
62.30109,147,3470.845101
289.138109,212,3472.518408
298.603281,354,3475.577315
30.826607,121,3476.436243
27.423842,100,3477.159752
19.434916,86,3477.904078
52.359793,124,3478.971244
52.185623,88,3479.808386
88.640944,168,3481.169994
23.469059,92,3481.79884
270.94262,204,3483.490642
13.218746,90,3484.382047
16.150554,112,3485.277277
-2.857506,124,3486.17959
38.259859,87,3486.871448
17.152275,105,3487.650506
17.160222,116,3488.593841
37.591983,140,3489.858259
57.170559,120,3490.84706
28.231127,113,3492.039903
40.52948,105,3492.887748
23.000847,82,3493.515176
-20.514796,188,3495.00736
62.219769,87,3495.905148
11.350217,141,3497.305171
1.977241,134,3498.443899
32.564845,141,3499.671875
-2.413811,106,3500.555685
49.127347,225,3502.5075
293.289459,242,3505.008674
271.635016,183,3506.678758
293.264417,193,3508.164227
43.895729,134,3509.29402
9.513074,142,3510.235965
278.132442,228,3511.666129
61.588802,102,3512.448608
39.105527,111,3513.336206
-18.913664,169,3514.825436
52.389315,116,3515.970514
22.431726,90,3516.823876
66.948225,84,3517.407082
38.33985,114,3518.348022
53.384489,81,3519.098049
48.732371,124,3520.195084
305.304933,210,3522.760305
35.579179,102,3523.597905
22.565743,97,3524.69072
-5.823844,99,3525.532392
0.60283,116,3526.809124
3.814807,121,3527.820936
29.17806,81,3528.59849
34.097279,94,3529.401583
267.540275,195,3530.872452
291.263632,204,3532.692914
63.031395,159,3534.134012
12.607867,86,3534.903214
20.957831,106,3535.829667
16.784478,122,3536.941554
36.905085,90,3537.713544
47.403973,82,3538.423554
259.317118,278,3540.576062
7.389897,130,3541.650829
-201.702873,126,3542.658483
16.670167,103,3543.53445
255.021435,228,3545.58463
42.737951,118,3546.703124
-17.703369,99,3547.507959
45.72173,99,3548.424714
37.616579,94,3549.339614
29.743504,80,3549.935284
278.709219,849,3557.231111
8.392837,111,3558.37498
29.442813,150,3559.765384
26.418904,120,3561.066567
-1.154848,139,3562.23347
277.441819,238,3564.343507
15.251334,102,3565.22277
284.725732,167,3566.53268
15.998447,121,3567.350546
287.345856,190,3568.883645
254.548097,204,3570.397979
252.361526,191,3571.85692
-37.144661,80,3572.579292
259.045123,311,3575.164553
248.67257,596,3580.487598
22.835123,113,3581.657302
286.200853,258,3584.501441
24.652551,79,3585.33925
38.403666,140,3586.788295
59.205319,142,3588.22125
43.224382,87,3589.197074
21.742599,108,3590.397557
274.905954,380,3594.076527
52.075029,80,3594.892767
-36.862299,95,3595.795878
243.992724,226,3597.965065
6.432052,121,3599.185025
278.432798,283,3601.934655
2.247754,96,3602.746101
286.582924,176,3604.364847
30.869493,111,3605.559796
-27.53435,89,3606.699939
284.848155,602,3612.782348
-7.723619,113,3613.883592
15.8441,120,3615.090341
268.061843,317,3618.041598
43.55463,140,3619.25648
270.000782,244,3621.498337
96.430084,1000,3631.143827
50.290402,135,3632.524314
47.099423,105,3633.498815
298.029709,286,3636.084225
252.026049,172,3637.65462
306.107834,197,3639.411698
269.803989,347,3642.364532
29.862227,105,3643.275215
-97.013518,513,3647.611072
-36.990028,129,3648.573162
271.313355,242,3650.781844
275.165519,357,3653.812388
299.371325,179,3655.655694
215.897091,344,3658.540665
263.337254,239,3660.665674
-26.91657,113,3661.640887
234.106641,645,3667.592995
281.373273,369,3670.861678
247.07844,397,3674.214932
173.063164,920,3681.423252
298.226088,172,3682.996219
296.655438,211,3684.748801
182.378378,872,3691.982222
277.986409,249,3693.932257
204.349754,416,3697.588349
-197.598179,129,3698.644528
150.91338,740,3704.660604
260.306541,425,3708.733935
289.134007,221,3710.755763
266.656292,230,3712.448458
224.551742,375,3715.545428
241.380386,218,3717.424248
233.987877,372,3720.598583
229.352611,354,3723.50138
272.511638,226,3725.301441
249.725058,277,3727.843108
300.988649,205,3729.609909
290.093295,191,3731.521899
290.631635,219,3733.144336
34.829818,79,3733.900177
43.330659,81,3734.681028
276.559385,388,3738.119868
24.992823,105,3739.090465
71.977149,128,3740.245592
40.965043,95,3741.062405
303.442599,216,3742.810149
34.146909,138,3745.620354
41.687396,117,3746.498088
38.674284,127,3747.64747
62.922161,96,3748.459781
208.918636,352,3751.418117
259.190849,361,3754.40373
292.66956,351,3757.009543
58.295349,135,3758.370285
43.839961,88,3759.122256
267.893992,334,3761.739738
0.948114,115,3762.73097
298.651591,233,3764.561512
278.687548,354,3767.691758
282.053336,172,3769.249691
299.341572,195,3770.885229
23.916204,105,3771.904934
24.557721,111,3772.953884
302.44143,407,3776.590139
272.841336,172,3778.184434
49.678819,124,3779.104698
293.065381,248,3781.174582
311.640786,186,3782.676916
172.885713,1000,3791.136989
317.327017,193,3792.940406
255.654129,433,3796.647175
266.497814,286,3798.915349
282.621031,237,3800.732654
300.524186,300,3803.249823
266.552288,275,3805.795034
284.333967,216,3807.605762
283.332568,191,3809.459424
56.189692,127,3810.550992
264.323046,195,3812.278281
2.921491,82,3813.135113
-6.364362,87,3814.151137
41.70021,114,3815.174651
25.839544,106,3816.182331
278.348758,260,3818.309319
75.481291,133,3819.468959
56.455816,99,3820.304258
291.910142,263,3822.473585
250.820494,412,3825.832098
13.623214,102,3826.844896
49.827551,139,3828.023707
52.723024,114,3829.095507
280.189617,189,3830.594377
283.666809,333,3833.486257
284.350724,229,3835.192814
298.731429,205,3836.934705
64.295039,88,3837.656399
272.263766,390,3840.79259
51.121492,123,3841.788237
27.004526,111,3842.792217
259.338295,327,3845.510942
254.531716,280,3848.021259
311.122262,214,3850.002322
58.390426,133,3851.043171
273.548047,343,3854.198254
25.515039,206,3856.002268
19.467561,113,3857.199084
11.730288,120,3858.228597
303.91788,235,3860.320112
254.343054,169,3862.154871
60.615097,138,3863.387871
-373.438828,626,3868.655819
267.623615,211,3870.573612
272.301758,168,3871.787504
300.22443,208,3873.626224
35.841168,104,3874.56638
43.150644,109,3875.435565
247.191958,171,3877.010422
32.819211,111,3878.032752
265.424819,157,3879.367396
293.987842,314,3882.025627
21.196188,126,3883.291898
304.177093,249,3885.703257
43.104812,130,3886.626168
240.499687,491,3890.778134
19.404828,154,3892.016562
246.782945,410,3895.588268
297.25041,256,3897.778454
-17.454858,154,3899.218736
10.444823,106,3900.045543
294.427382,224,3902.057102
12.56063,89,3902.898669
272.575242,190,3904.509624
-10.381172,89,3905.337213
-12.415516,119,3906.329335
5.295102,154,3907.496928
13.045306,99,3908.291074
242.784989,225,3910.231534
14.268604,151,3911.384837
59.549755,129,3912.45751
35.536182,153,3913.812726
47.287219,120,3914.904964
-18.268476,85,3915.771786
14.643358,113,3916.892886
269.977044,239,3919.10701
43.198901,92,3919.834439
31.420007,83,3920.637962
24.399299,108,3921.604593
304.836558,206,3923.633089
23.12156,103,3924.584452
247.696351,514,3928.82871
51.650836,124,3929.768678
12.048801,89,3930.573292
30.023218,126,3931.719381
46.712205,81,3932.334882
271.188999,196,3933.855177
25.066474,100,3934.644229
33.030509,110,3935.616432
36.301414,89,3936.298019
278.697358,161,3937.601918
281.558681,170,3939.225646
24.791179,123,3940.165947
15.937485,89,3941.044689
45.840209,94,3941.780753
282.422435,210,3943.55648
296.74925,316,3946.266225
246.531642,322,3949.123348
13.39287,96,3950.193315
-10.985556,82,3950.890183
253.422421,231,3953.276616
-1.690108,98,3954.807714
25.702276,157,3956.385826
25.211602,99,3957.353871
0.018936,98,3958.40023
21.628105,104,3959.439743
284.808559,335,3962.915555
52.987546,101,3964.927308
23.260527,102,3966.005146
248.673423,229,3968.344381
54.934868,96,3969.127346
22.8469,208,3971.245808
24.953395,101,3972.315148
-171.740784,245,3974.837695
13.813798,118,3975.87055
22.663822,107,3976.998383
281.730996,175,3978.830317
4.232438,99,3979.823833
14.670559,122,3980.88626
24.680897,112,3982.083715
43.783117,102,3983.179543
16.463906,93,3984.04143
28.302289,109,3985.33669
0.203959,128,3986.610947
0.245458,84,3987.507996
262.142035,168,3988.944215
14.495696,101,3989.969161
53.229587,78,3990.723544
-132.723512,261,3993.046386
14.565296,107,3994.066173
43.844872,126,3995.231042
13.479515,107,3996.300556
-8.120862,106,3997.415459
27.175124,120,3998.648912
39.232805,84,3999.477393
42.520607,88,4000.269643
15.578372,116,4001.627035
277.180866,316,4004.726827
40.19465,91,4005.604603
19.132956,120,4006.812219
21.297708,106,4007.762388
8.33666,101,4008.837203
35.054244,104,4009.885818
16.308765,103,4010.847645
37.375255,77,4011.538455
279.673053,255,4013.711374
280.783932,515,4018.487842
-180.529211,313,4021.227262
274.879295,289,4023.820721
50.434236,152,4025.157159
21.060608,173,4026.652108
43.651469,162,4028.155462
38.085538,99,4029.086044
-26.600507,73,4029.684232
252.840997,187,4031.127019
-21.502597,66,4031.868681
7.370683,100,4032.76182
44.447482,93,4033.563383
267.336614,254,4035.820405
276.655103,152,4037.161425
42.284256,133,4038.31995
-66.166743,103,4039.374991
-21.282851,104,4040.36645
-49.189201,69,4040.9199
295.547169,423,4044.527264
29.876049,137,4045.574489
1.927245,96,4046.298882
215.79155,634,4051.763655
8.606154,111,4052.687547
163.217226,1000,4061.27033
259.722628,230,4063.215202
10.691763,113,4064.31506
308.194562,221,4066.441117
294.707675,247,4069.40705
305.502383,244,4071.253637
19.807527,69,4071.897518
75.950714,189,4073.754035
292.544344,214,4075.617884
51.370576,116,4076.575162
294.107679,185,4078.181928
274.183566,205,4080.009153
57.547309,82,4080.734069
40.651486,126,4081.892907
48.019092,136,4083.16708
295.416238,156,4084.646238
279.435459,169,4086.093534
23.040802,124,4087.15602
31.157476,85,4087.817233
57.521715,136,4089.15097
51.183995,140,4090.260466
24.322766,145,4091.625269
-9.271584,173,4092.897621
258.125624,287,4095.622263
298.608452,288,4098.088665
277.129868,165,4099.499755
297.871438,190,4101.198143
50.844059,105,4102.055189
302.489441,225,4104.077763
41.171581,96,4104.868909
229.420588,505,4109.182256
34.239079,101,4110.026109
264.660889,214,4111.890197
274.188505,213,4113.671456
309.639759,213,4115.643602
292.002238,182,4117.28076
26.018104,94,4118.151961
69.334719,83,4118.987067
305.366165,242,4121.11436
42.872694,81,4121.70093
252.748353,148,4122.749535
275.115382,239,4125.07325
298.689422,230,4127.237055
266.966081,273,4129.812005
295.606138,199,4131.450283
