#{"t_start": 1733242022.1254387, "env_id": "LunarLander-v3"}
r,l,t
222.80835,397,313.812043
57.362194,175,314.508596
194.234632,677,317.290842
217.96796,355,318.84932
-0.755684,1000,323.527631
290.933971,358,329.760303
25.842455,1000,334.236799
248.456214,408,335.971102
161.003933,1000,340.294795
231.970712,753,343.569096
270.582243,324,345.108083
167.848123,323,346.534697
161.950943,738,349.971697
125.113832,1000,354.769598
206.515905,438,356.617139
234.64115,619,359.223789
216.449725,401,360.765927
235.408513,334,362.368965
259.19347,354,363.833951
62.120659,1000,368.443032
268.953749,575,371.379436
155.465826,616,374.336303
211.791672,759,377.854624
161.977916,637,380.659544
-33.980314,1000,385.05238
37.356619,1000,390.578368
240.460979,331,392.303045
275.141295,203,393.252216
1.216088,1000,398.20081
236.168502,255,399.366693
268.011703,428,401.445294
10.2717,103,401.919932
-74.672461,773,405.258227
233.048044,368,406.899473
159.65965,707,410.089837
241.758468,316,411.321403
92.62811,1000,416.17089
-191.028804,459,418.496004
224.203276,256,419.735915
251.545605,387,421.609246
239.249712,220,422.776064
216.726052,393,424.537441
241.28294,268,425.787912
272.443438,234,426.864663
94.328963,1000,431.34882
234.784411,546,433.625749
10.230818,136,434.253584
205.899617,325,435.68961
257.16215,281,436.8159
251.155055,283,438.137395
233.541744,351,439.8597
321.56633,224,440.919881
209.174741,693,446.37748
214.435107,499,448.807228
5.730517,115,449.313205
247.026022,535,451.694013
226.793251,512,453.958257
259.816754,278,455.167086
214.529652,406,456.898304
43.955938,92,457.311348
236.076423,848,461.025155
201.098244,533,463.526095
232.144738,324,465.090841
282.642857,712,468.626823
191.287811,615,471.431993
237.252118,321,472.746015
140.460948,1000,476.983217
13.466741,165,477.761355
-25.058036,231,478.791341
255.186498,553,481.158439
301.250463,327,482.592526
272.615074,348,483.981979
239.499076,234,484.889859
263.427883,322,486.257382
250.200461,862,490.194878
43.134998,107,490.694193
-17.862769,104,491.183789
74.511341,1000,495.853563
210.192181,322,497.282359
25.586018,136,497.873926
241.703688,308,499.345672
127.964649,1000,503.703034
277.163825,213,504.607372
229.760448,236,505.534508
48.817631,138,506.127314
9.434112,112,506.548553
234.444564,304,507.888972
259.435587,203,508.700088
-43.797867,192,509.513608
262.102415,454,511.361268
229.28715,374,513.088582
7.954696,140,513.683577
-4.494052,144,514.335296
108.516156,1000,518.923799
-2.103867,89,519.314912
37.838311,159,520.009381
0.180267,119,520.594785
13.399194,167,521.443814
-66.978347,118,521.987904
-42.416101,70,522.288331
34.530519,135,522.885916
260.466926,357,524.251245
4.145236,75,524.552818
267.48521,251,525.579119
224.703696,353,527.021419
259.663459,317,528.282846
248.814467,273,529.444202
273.015822,258,530.517989
-10.150065,128,531.005921
291.294651,232,531.957654
-75.057247,263,533.006439
237.38614,264,534.204164
14.651662,216,535.051087
250.200278,224,535.940107
-35.15738,64,536.227547
-12.945537,97,536.662524
-44.073496,112,537.115852
263.951263,276,538.420294
261.423688,207,539.234681
-15.682228,123,539.70916
247.097131,287,540.876625
-319.480952,267,541.967677
-23.352451,101,542.414136
259.060053,506,544.378713
18.566696,149,544.96031
45.125438,131,545.460857
273.625584,214,546.384009
293.978996,172,547.104066
275.177705,372,548.597167
41.787521,126,549.120022
31.486298,145,549.756134
241.738385,254,550.922629
245.292677,183,551.67348
-13.776836,109,552.113664
282.842105,243,553.073153
5.404877,99,553.494084
5.064529,135,554.055526
-4.106148,1000,559.170846
266.456447,186,559.905069
245.475172,325,561.253835
-26.894609,132,561.807239
251.056726,316,563.216247
23.724612,90,563.622773
260.658517,218,564.490568
230.888176,258,565.564219
142.110714,1000,569.794834
147.964922,1000,574.082363
270.247283,289,575.331292
6.717859,137,575.930558
-29.363007,153,576.585011
190.05762,1000,580.758161
-25.527586,82,581.087443
245.422408,227,581.975226
-154.58788,94,582.348688
281.492724,227,583.277042
-4.538619,103,583.696579
-18.920018,98,584.124409
11.374207,131,584.700399
-5.923083,83,585.029569
30.33928,92,585.414984
280.171582,169,586.149521
27.730835,140,586.776695
39.196308,113,587.257407
278.120608,213,588.164664
259.444689,850,591.814484
246.760517,296,593.074237
61.162744,130,593.639282
258.889665,232,594.553977
259.638214,520,596.691255
-24.479122,141,597.338412
10.111905,119,597.862676
269.363453,573,600.098505
203.733242,255,601.19384
26.903126,103,601.596818
23.916602,114,602.065345
7.910268,125,602.546569
8.082849,70,602.820919
281.766522,318,604.079073
263.226993,266,605.259388
-32.682055,117,605.776454
236.160706,357,607.190396
22.250204,105,607.6832
228.589704,254,608.824516
258.36853,310,610.199814
248.802144,295,611.470701
-25.559454,95,611.939698
248.377732,212,613.063516
224.899145,245,614.377225
0.400311,112,614.905379
5.792851,266,616.199657
268.130253,337,617.676009
-24.635875,96,618.136206
17.527973,109,618.640316
268.556399,372,620.285295
45.467919,164,621.011631
-18.749211,95,621.433906
6.539313,120,621.956394
-115.730793,90,622.318132
290.427483,187,623.105409
289.224005,199,623.94657
254.079727,197,624.892884
32.813041,102,625.40541
265.013677,195,626.405636
287.327093,568,628.805753
285.987765,336,630.121592
148.488897,1000,634.12047
306.250338,665,636.821905
310.691414,253,638.167377
43.009961,119,638.700605
282.714925,157,639.518479
281.905684,827,642.785188
50.916583,94,643.183603
264.879166,223,644.135661
216.848542,430,645.824344
244.021142,388,647.363009
240.96382,206,648.185832
273.868078,360,649.556249
227.723166,400,651.098109
265.105666,583,653.59538
26.317646,86,653.930544
12.013957,131,654.442136
-0.945352,152,655.131103
20.045697,111,655.603951
23.318094,108,656.092602
63.136651,89,656.493174
265.997564,187,657.261063
-33.090676,86,657.732395
3.521011,195,658.634739
270.94142,178,659.370389
274.293882,203,660.178214
138.811972,1000,666.385086
230.09666,206,667.22226
261.334041,210,668.049325
257.267025,977,672.087955
267.357539,204,673.045127
-17.478998,113,673.60187
256.635205,431,675.656411
277.394984,184,676.392298
23.688191,111,676.850432
253.269083,251,677.8548
258.443041,216,678.766897
26.370329,108,679.206598
6.382372,107,679.616975
251.157246,454,681.430186
244.887877,446,683.310431
190.180421,349,684.721828
250.293784,230,685.648914
33.018789,101,686.066023
284.264367,581,688.491841
-156.38582,196,689.281389
279.914306,231,690.185114
261.652167,195,691.039902
253.395563,144,691.606903
262.428531,167,692.266592
124.466925,1000,696.358591
