#{"t_start": 1733240389.3005474, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,105.028246
-200.0,200,105.553054
-200.0,200,106.07241
-200.0,200,106.613284
-200.0,200,107.123849
-200.0,200,107.59403
-200.0,200,108.144922
-200.0,200,108.667263
-200.0,200,109.186402
-200.0,200,109.737992
-200.0,200,110.263836
-200.0,200,110.771763
-200.0,200,111.267425
-200.0,200,111.787335
-200.0,200,112.341131
-200.0,200,112.865699
-200.0,200,113.410843
-200.0,200,113.907137
-200.0,200,114.412481
-200.0,200,115.003226
-200.0,200,115.494002
-200.0,200,115.995376
-200.0,200,116.43582
-200.0,200,116.940273
-200.0,200,117.460327
-200.0,200,117.891494
-200.0,200,118.268084
-200.0,200,118.727628
-200.0,200,119.177705
-200.0,200,119.61794
-200.0,200,120.091674
-200.0,200,120.6158
-200.0,200,121.165494
-200.0,200,121.69203
-200.0,200,122.15954
-200.0,200,122.625181
-200.0,200,123.040795
-200.0,200,123.488332
-200.0,200,123.906362
-200.0,200,124.345958
-200.0,200,124.755587
-200.0,200,125.311067
-200.0,200,125.868849
-200.0,200,126.467158
-200.0,200,126.969409
-200.0,200,127.479593
-200.0,200,128.013511
-200.0,200,128.55522
-200.0,200,129.079183
-200.0,200,129.708479
-200.0,200,130.245398
-200.0,200,130.711906
-200.0,200,131.232565
-200.0,200,131.770529
-200.0,200,132.283339
-200.0,200,132.806792
-200.0,200,133.403384
-200.0,200,134.061805
-200.0,200,134.605855
-200.0,200,135.12503
-200.0,200,135.624987
-200.0,200,136.183624
-200.0,200,136.751782
-200.0,200,137.320004
-200.0,200,137.893131
-200.0,200,138.50769
-200.0,200,139.019661
-200.0,200,139.568282
-200.0,200,140.134756
-200.0,200,140.794312
-200.0,200,141.34037
-200.0,200,141.876016
-200.0,200,142.365835
-200.0,200,142.87666
-200.0,200,143.40563
-200.0,200,143.917196
-200.0,200,144.376585
-200.0,200,144.923263
-200.0,200,145.441903
-200.0,200,146.013389
-200.0,200,146.562518
-200.0,200,147.146249
-200.0,200,147.74154
-200.0,200,148.311718
-200.0,200,148.84955
-200.0,200,149.422563
-200.0,200,149.911399
-200.0,200,150.540416
-200.0,200,151.028298
-200.0,200,151.575167
-200.0,200,152.100664
-200.0,200,152.586528
-200.0,200,153.098822
-200.0,200,153.701523
-200.0,200,154.258212
-200.0,200,154.766871
-200.0,200,155.229142
-200.0,200,155.744686
-200.0,200,156.24952
-200.0,200,156.87501
-200.0,200,157.413881
-200.0,200,157.959517
-200.0,200,158.50993
-200.0,200,159.049952
-200.0,200,159.561206
-200.0,200,160.10227
-200.0,200,160.662494
-200.0,200,161.24305
-200.0,200,161.891248
-200.0,200,162.506731
-200.0,200,163.04968
-200.0,200,163.698988
-200.0,200,165.744754
-200.0,200,166.389997
-200.0,200,166.919756
-200.0,200,167.457158
-200.0,200,168.063445
-200.0,200,168.598388
-200.0,200,169.138209
-200.0,200,169.685412
-200.0,200,170.201738
-200.0,200,170.721272
-200.0,200,171.235162
-200.0,200,171.704113
-200.0,200,172.163539
-200.0,200,172.641067
-200.0,200,173.162943
-200.0,200,173.741075
-200.0,200,174.292674
-200.0,200,174.830677
-200.0,200,175.399318
-200.0,200,175.967089
-200.0,200,176.485739
-200.0,200,177.021945
-200.0,200,177.518425
-200.0,200,178.136401
-200.0,200,178.65635
-200.0,200,179.164235
-200.0,200,179.717813
-200.0,200,180.275776
-200.0,200,180.843178
-200.0,200,181.403879
-200.0,200,181.944951
-200.0,200,182.484037
-200.0,200,183.028175
-200.0,200,183.61071
-200.0,200,184.154215
-200.0,200,184.679193
-200.0,200,185.207741
-200.0,200,185.77263
-200.0,200,186.315854
-200.0,200,186.857365
-200.0,200,187.421937
-200.0,200,187.974569
-200.0,200,188.504104
-200.0,200,189.072042
-200.0,200,189.635213
-200.0,200,190.288929
-200.0,200,190.824425
-200.0,200,191.45533
-200.0,200,191.978892
-200.0,200,192.483689
-200.0,200,193.024306
-200.0,200,193.639238
-200.0,200,194.128603
-200.0,200,194.631631
-200.0,200,195.166654
-200.0,200,195.642466
-200.0,200,196.114576
-200.0,200,196.684663
-200.0,200,197.263207
-200.0,200,197.822267
-200.0,200,198.363481
-200.0,200,198.906836
-200.0,200,199.391638
-200.0,200,199.893669
-200.0,200,200.407486
-200.0,200,201.022394
-200.0,200,201.564133
-200.0,200,202.0923
